Year,Location,Soil type,Crop,Irrigation,Temperature,Precipitation,Humidity,PH,Area,ETo,Yeild
2011,Belgaum,Loam,Sugarcane,Drip,28,0,58,5.8,51355,6.71,107809
2012,Belgaum,Loam,Sugarcane,Drip,28,0,59,5.8,160,5.79,1132
2013,Belgaum,Loam,Sugarcane,Drip,28,0,50,5.8,10912,3.84,23960
2014,Belgaum,Loam,Sugarcane,Drip,28,0,54,5.8,51353,2.62,126487
2015,Belgaum,Loam,Sugarcane,Drip,28,4.9004087,53,5.8,142,6.45,804
2016,Belgaum,Loam,Sugarcane,Basin,28,0,59.5,5.8,10505,6.47,30362
2017,Belgaum,Loam,Sugarcane,Basin,28,7.1818814,55,5.8,51040,6.43,124492
2004,Belgaum,Loam,Sugarcane,Basin,28,0,53,5.8,154,3.54,792
2004,Belgaum,Loam,Sugarcane,Basin,28,0,53.5,5.8,10318,3.84,34153
2004,Belgaum,Loam,Sugarcane,Basin,28,0,52.5,5.8,48083,6.63,2570
2004,Belgaum,Loam,Sugarcane,Basin,32,0,56,5.8,143,5.46,27170
2004,Belgaum,Loam,Sugarcane,Basin,32,0,57,5.8,9283,4.7,114744
2004,Belgaum,Loam,Sugarcane,Basin,32,0,57.5,5.8,47200,5.13,1402
2004,Belgaum,Loam,Sugarcane,Basin,32,0.015007868,57,5.8,158,6.58,23456
2004,Belgaum,Loam,Sugarcane,Basin,32,4.5836673,55,5.8,8982,4.33,107809
2004,Belgaum,Loam,Sugarcane,Basin,32,0,56,5.8,46990,4.07,1132
2004,Belgaum,Loam,Sugarcane,Basin,32,0,54,5.8,103,4.35,23960
2004,Belgaum,Loam,Sugarcane,Drip,32,0,57,5.8,8239,3.46,126487
2004,Belgaum,Loam,Sugarcane,Drip,32,0,57.5,5.8,44563,5.76,804
2004,Belgaum,Loam,Sugarcane,Drip,32,0,57,5.8,96,4.49,30362
2004,Belgaum,Loam,Sugarcane,Drip,32,0,55,5.8,6949,2.84,124492
2004,Belgaum,Loam,Sugarcane,Drip,32,0,56,5.8,44663,4.58,792
2004,Belgaum,Loam,Sugarcane,Drip,32,0,54,5.8,110,2.3,34153
2004,Belgaum,Loam,Sugarcane,Drip,32,7.131591,58,5.8,6824,4.22,132551
2004,Belgaum,Loam,Sugarcane,Drip,32,9.283217,58,5.8,43013,4.41,338
2004,Belgaum,Loam,Sugarcane,Drip,32,2.2107565,59,5.8,95,3.25,22966
2004,Belgaum,Loam,Sugarcane,Drip,32,9.993886,50,5.8,6441,4.28,131763
2004,Belgaum,Dry sandy ,Sugarcane,Drip,32,1.4967337,54,4.5,4012,3.53,404
2004,Belgaum,Dry sandy ,Sugarcane,Drip,32,15.846735,53,4.5,4877,2.64,24184
2004,Belgaum,Dry sandy ,Sugarcane,Drip,32,8.37417,52,4.5,4930,4.97,124387
2004,Belgaum,Dry sandy ,Sugarcane,Drip,32,0,51,4.5,4954,4.96,343
2004,Belgaum,Dry sandy ,Sugarcane,Drip,32,0,57,4.5,5019,4.93,23099
2004,Belgaum,Dry sandy ,Sugarcane,Drip,39,0,57,4.5,5127,5.12,117825.84
2004,Belgaum,Dry sandy ,Sugarcane,Drip,39,0,60,4.5,5174,5.05,336
2004,Belgaum,Dry sandy ,Sugarcane,Drip,39,0,57,4.5,5294,2.3,22594
2004,Belgaum,Dry sandy ,Sugarcane,Drip,39,1.1683061,57,4.5,5474,4.74,116481.07
2004,Belgaum,Dry sandy ,Sugarcane,Drip,39,0,54,4.5,5864,4.61,316
2004,Belgaum,Dry sandy ,Sugarcane,Drip,39,0.001390227,54.5,4.5,7028,4.98,21400
2004,Belgaum,Dry sandy ,Sugarcane,Drip,39,2.908707,56.6,4.5,7403,5.51,122102
2004,Belgaum,Dry sandy ,Sugarcane,Drip,39,3.0162177,55.5,4.5,7501,4,382
2004,Belgaum,Dry sandy ,Sugarcane,Drip,39,0.061489508,58.5,4.5,7714,4.44,19578
2004,Belgaum,Dry sandy ,Sugarcane,Drip,39,0,59.5,4.5,7856,4.55,121037
2004,Belgaum,Dry sandy ,Sugarcane,Drip,39,0,55,4.5,32,4.41,231
2004,Belgaum,Dry sandy ,Sugarcane,Drip,39,0.24219513,53,4.5,1,4.31,18951
2004,Belgaum,Dry sandy ,Sugarcane,Drip,39,63.560307,53.5,4.5,30,3.95,110579
2004,Belgaum,Dry sandy ,Sugarcane,Drip,39,6.102546,52.5,4.5,6,4.48,221
2004,Belgaum,Dry sandy ,Sugarcane,Drip,39,0,56,4.5,15,3.27,15362
2004,Belgaum,Dry sandy ,Sugarcane,Drip,39,0,57,4.5,4,5.67,120373
2004,Belgaum,Dry sandy ,Sugarcane,Drip,39,0.03938408,57.5,4.5,39,4.16,291
2004,Belgaum,Dry sandy ,Sugarcane,Drip,39,2.3807552,57,4.5,6,4.1,17231
2004,Belgaum,Dry sandy ,Sugarcane,Drip,39,0,55,4.5,12,2.3,119359
2004,Belgaum,Dry sandy ,Sugarcane,Drip,39,20.16565,56,4.5,3,3.34,283
2004,Belgaum,Dry sandy ,Sugarcane,Drip,39,5.276466,54,4.5,17,4.33,17690
2004,Belgaum,Dry sandy ,Sugarcane,Drip,36,28.043547,58,4.5,3,4.55,7157
2004,Belgaum,Dry sandy ,Sugarcane,Drip,36,3.5383668,58,4.5,9,4.2,8700
2004,Belgaum,Dry sandy ,Sugarcane,Drip,36,11.437231,59,4.5,21,3.95,41266
2004,Belgaum,Dry sandy ,Sugarcane,Drip,36,51.59821,50,4.5,11,4.81,8838
2004,Belgaum,Dry sandy ,Sugarcane,Drip,36,6.151774,54,4.5,4,5.45,8954
2004,Belgaum,Dry sandy ,Sugarcane,Drip,36,3.059443,53,4.5,15,4.04,42915
2004,Belgaum,Dry sandy ,Sugarcane,Drip,36,0,52,4.5,8,3.35,9230
2004,Belgaum,Dry sandy ,Sugarcane,Drip,36,3.1358802,51,4.5,29,4.06,44313
2004,Belgaum,Dry sandy ,Sugarcane,Basin,36,0.3488263,57,4.5,1,1.58,45820
2004,Belgaum,Dry sandy ,Sugarcane,Basin,36,0.13855384,57,4.5,13736,0.97,49084
2004,Belgaum,Dry sandy ,Sugarcane,Basin,36,12.816265,60,4.5,14003,1,86311
2004,Belgaum,Dry sandy ,Sugarcane,Basin,36,10.552409,57,4.5,14179,2.44,57642
2004,Belgaum,Dry sandy ,Sugarcane,Basin,36,2.5068843,57,4.5,14319,1.15,58405
2004,Belgaum,Dry sandy ,Sugarcane,Basin,36,6.842956,54,4.5,14464,2.14,60751
2004,Belgaum,Dry sandy ,Sugarcane,Basin,36,0,54.5,4.5,14876,1.35,109506
2004,Belgaum,Dry sandy ,Sugarcane,Basin,36,0,56.6,4.5,14976,2.29,114
2004,Belgaum,Dry sandy ,Sugarcane,Basin,36,57.51064,55.5,4.5,15009,3.51,3
2004,Belgaum,Dry sandy ,Sugarcane,Basin,36,28.732122,58.5,4.5,15114,2.84,95
2004,Belgaum,Dry sandy ,Sugarcane,Basin,36,25.525745,59.5,4.5,16224,5.02,19
2004,Belgaum,Dry sandy ,Sugarcane,Basin,36,18.876186,55,4.5,17095,4.85,54
2004,Belgaum,Dry sandy ,Sugarcane,Basin,27,10.874007,53,4.5,17512,5.15,13
2004,Belgaum,Dry sandy ,Sugarcane,Basin,27,1.9361544,53.5,4.5,17587,4.16,123
2004,Belgaum,Dry sandy ,Sugarcane,Basin,27,11.198933,52.5,4.5,17771,4.43,19
2004,Belgaum,Dry sandy ,Sugarcane,Basin,27,103.71017,56,4.5,17825,2.93,32
2004,Belgaum,Dry sandy ,Sugarcane,Basin,27,81.84406,57,4.5,3147,5.52,8
2004,Belgaum,Dry sandy ,Sugarcane,Basin,27.2,2.0181973,57.5,4.5,2578,4.13,50
2004,Belgaum,Dry sandy ,Sugarcane,Basin,27.2,1.0630965,57,4.5,1591,2.57,10
2004,Belgaum,Dry sandy ,Sugarcane,Basin,27.2,7.0271955,55,4.5,1298,2.36,29
2004,Belgaum,Dry sandy ,Sugarcane,Basin,27,9.057044,56,4.5,4,3.44,44
2004,Belgaum,Dry sandy ,Sugarcane,Basin,27,69.07926,54,4.5,1122,3.01,33
2004,Belgaum,Dry sandy ,Sugarcane,Basin,27,47.216908,58,4.5,917,4.28,14
2004,Belgaum,Dry sandy ,Sugarcane,Basin,27,11.384198,58,4.5,819,4.86,56
2004,Belgaum,Dry sandy ,Sugarcane,Basin,27,0.29261094,59,4.5,619,2.46,26
2004,Belgaum,Dry sandy ,Sugarcane,Basin,27,53.072956,50,4.5,391,3.44,98
2004,Belgaum,Dry sandy ,Sugarcane,Basin,27.2,7.3329515,54,4.5,211,2.27,3
2004,Belgaum,Dry sandy ,Sugarcane,Basin,27.2,7.426637,53,4.5,153,1.53,58637
2004,Belgaum,Dry sandy ,Sugarcane,Basin,27.2,40.50795,52,4.5,111,1.42,59777
2004,Belgaum,Dry sandy ,Sugarcane,Basin,27.1,18.43456,51,4.5,76,2.02,60528
2004,Belgaum,Dry sandy ,Sugarcane,Basin,27.1,8.900864,57,4.5,53,1.87,61126
2004,Belgaum,Dry sandy ,Sugarcane,Basin,27.1,0.285287,57,4.5,2688,2.37,623687
2004,Belgaum,Dry sandy ,Sugarcane,Basin,26.8,0.4617408,60,4.5,2311,1.39,63504
2004,Belgaum,Dry sandy ,Sugarcane,Basin,26.8,1.6561743,57,4.5,2188,0.76,63931
2004,Belgaum,Dry sandy ,Sugarcane,Basin,26.8,23.53915,57,4.5,1998,1.97,73730
2004,Belgaum,Dry sandy ,Sugarcane,Basin,37,0.61071765,54,4.5,2006,3.3,118416
2004,Belgaum,Dry sandy ,Sugarcane,Basin,37,0,54.5,4.5,2034,3.98,130132
2004,Belgaum,Dry sandy ,Sugarcane,Basin,37,1.5394639,56.6,4.5,2035,3.91,154889
2004,Belgaum,Dry sandy ,Sugarcane,Basin,38,0.6613905,55.5,4.5,2074,3.12,171739
2004,Belgaum,Dry sandy ,Sugarcane,Basin,38,0.846072,58.5,4.5,2127,2.49,172475
2004,Belgaum,Dry sandy ,Sugarcane,Basin,38,0,59.5,4.5,2090,2.28,177939
2004,Belgaum,Dry sandy ,Sugarcane,Basin,39,7.669658,55,4.5,2059,4.01,313547
2004,Belgaum,Dry sandy ,Sugarcane,Basin,39,0.6808627,53,4.5,2050,3.7,2783
2004,Belgaum,Dry sandy ,Sugarcane,Spray,39,0.23305547,53.5,4.5,1865,4.13,1533
2004,Belgaum,Dry sandy ,Sugarcane,Spray,40,0,52.5,4.5,1841,2.73,1647
2004,Belgaum,Dry sandy ,Sugarcane,Spray,40,0,56,4.5,1799,1.79,975
2004,Belgaum,Dry sandy ,Sugarcane,Spray,40,0,57,4.5,1468,1.66,2
2004,Belgaum,Dry sandy ,Sugarcane,Spray,41,0.01602643,57.5,4.5,568,2.04,836
2004,Belgaum,Dry sandy ,Sugarcane,Spray,41,0.6038076,57,4.5,407,2.53,806
2004,Belgaum,Dry sandy ,Sugarcane,Spray,41,2.919364,55,4.5,177,2.42,880
2004,Belgaum,Dry sandy ,Sugarcane,Spray,42,0,56,4.5,51,2.27,770
2004,Belgaum,Dry sandy ,Sugarcane,Spray,42,0.5997804,54,4.5,173,3.47,395
2004,Belgaum,Dry sandy ,Sugarcane,Spray,42,0.72075284,58,4.5,201,1.8,187
2004,Belgaum,Dry sandy ,Sugarcane,Spray,43,2.1991196,58,4.5,206,1.82,187
2004,Belgaum,Dry sandy ,Sugarcane,Spray,43,3.6519144,59,4.5,243,2.33,121
2004,Belgaum,Dry sandy ,Sugarcane,Spray,27,8.641698,50,4.5,123,1.3,103
2004,Belgaum,Dry sandy ,Sugarcane,Spray,27,28.625555,54,4.5,82,1.39,71
2004,Belgaum,Dry sandy ,Sugarcane,Spray,27,28.82684,53,4.5,74,1.51,3961
2004,Belgaum,Dry sandy ,Sugarcane,Spray,27,4.9120173,52,4.5,18,4.19,4247
2004,Belgaum,Dry sandy ,Sugarcane,Spray,27,24.33739,51,4.5,37,2.04,3290
2004,Belgaum,Dry sandy ,Sugarcane,Spray,27,10.228718,57,4.5,35,2.46,3138
2004,Belgaum,Dry sandy ,Sugarcane,Spray,27.2,31.549015,57,4.5,5974,2.4,3423
2004,Belgaum,Dry sandy ,Sugarcane,Spray,27.2,28.497885,60,4.5,6631,2.08,3899
2004,Belgaum,Dry sandy ,Sugarcane,Spray,27.2,38.711617,57,4.5,6705,1.39,4015
2004,Belgaum,Dry sandy ,Sugarcane,Spray,27,0.2679989,57,4.5,5876,2.47,4279
2004,Belgaum,Dry sandy ,Sugarcane,Spray,27,0.67220134,54,4.5,326,2.45,4167
2004,Belgaum,Laterite,Sugarcane,Spray,27,3.1232655,54.5,6.7,6470,1.01,4479
2004,Belgaum,Laterite,Sugarcane,Spray,27,0,56.6,6.7,6709,3.5,3699
2004,Belgaum,Laterite,Sugarcane,Spray,27,3.7622461,55.5,6.7,6186,2.83,4904
2004,Belgaum,Laterite,Sugarcane,Spray,27,0.11365142,58.5,6.7,6503,2.86,2821
2004,Belgaum,Laterite,Sugarcane,Spray,27.2,1.9684623,59.5,6.7,5220,0.41,3472
2004,Belgaum,Laterite,Sugarcane,Spray,27.2,1.624289,55,6.7,4677,3.85,3647
2004,Belgaum,Laterite,Sugarcane,Spray,27.2,3.4557917,53,6.7,1279,3.04,393
2004,Belgaum,Laterite,Sugarcane,Spray,27.1,10.309223,53.5,6.7,13283,2.15,167
2004,Belgaum,Laterite,Sugarcane,Spray,27.1,2.9808521,52.5,6.7,52119,1.13,71
2013,Belgaum,Laterite,Sugarcane,Spray,27.1,0,56,6.7,725,2.91,52
2014,Belgaum,Laterite,Sugarcane,Spray,26.8,0,57,6.7,12885,3.08,12
2015,Belgaum,Laterite,Sugarcane,Spray,26.8,0,57.5,6.7,51179,4.11,51
2016,Belgaum,Laterite,Sugarcane,Spray,26.8,0,57,6.7,468,2.49,61
2017,Belgaum,Laterite,Sugarcane,Spray,37,0,55,6.7,11841,4.34,67
2018,Belgaum,Laterite,Sugarcane,Spray,37,0,56,6.7,50975,4.57,62
2004,Belgaum,Laterite,Sugarcane,Spray,37,0,54,6.7,206,4.78,32
2005,Belgaum,Laterite,Sugarcane,Spray,38,3.6765985,58,6.7,10922,4.78,22
2006,Belgaum,Laterite,Sugarcane,Spray,38,12.640456,58,6.7,51390,4.59,25
2007,Belgaum,Laterite,Sugarcane,Spray,38,3.1331403,59,6.7,177,4.55,4
2008,Belgaum,Laterite,Sugarcane,Spray,39,1.0863894,50,6.7,10723,3.69,9
2009,Belgaum,Laterite,Sugarcane,Spray,39,0.13111892,54,6.7,51709,2.93,12
2010,Belgaum,Laterite,Sugarcane,Drip,39,0,53,6.7,146,1.03,2089
2011,Belgaum,Laterite,Sugarcane,Drip,40,12.153251,52,6.7,10910,1.44,2810
2012,Belgaum,Laterite,Sugarcane,Drip,40,17.515312,51,6.7,51355,4.23,841
2013,Belgaum,Laterite,Sugarcane,Drip,40,11.606658,57,6.7,160,4.38,3550
2014,Belgaum,Laterite,Sugarcane,Drip,41,2.4099684,57,6.7,10912,4.54,109
2015,Belgaum,Laterite,Sugarcane,Drip,41,75.80433,60,6.7,51353,4.45,3368
2016,Belgaum,Laterite,Sugarcane,Drip,41,4.1868205,57,6.7,142,3.77,3671
2017,Belgaum,Laterite,Sugarcane,Drip,42,8.04438,57,6.7,10505,1.25,2404
2018,Belgaum,Laterite,Sugarcane,Drip,42,0,54,6.7,51040,2.57,2805
2004,Belgaum,Laterite,Sugarcane,Drip,42,3.1790478,54.5,6.7,154,1.52,2331
2005,Belgaum,Laterite,Sugarcane,Drip,43,4.176406,56.6,6.7,10318,2.39,2088
2006,Belgaum,Laterite,Sugarcane,Drip,27,40.01335,55.5,6.7,48083,4.01,2628
2007,Belgaum,Laterite,Sugarcane,Drip,27,39.70232,58.5,6.7,143,3.59,1939
2008,Belgaum,Alluvial,Sugarcane,Drip,27,107.93604,59.5,6.7,9283,2.08,1871
2009,Belgaum,Alluvial,Sugarcane,Drip,27,45.068497,55,6.7,47200,2.09,1868
2010,Belgaum,Alluvial,Sugarcane,Drip,27,9.693676,53,6.7,158,1.6,127919
2011,Belgaum,Alluvial,Sugarcane,Drip,27,0.84318453,53.5,6.7,8982,2.12,75340
2012,Belgaum,Alluvial,Sugarcane,Drip,27,0,52.5,6.7,46990,2.94,29170
2013,Belgaum,Alluvial,Sugarcane,Drip,27,1.0195364,56,6.7,103,2.05,1901
2014,Belgaum,Alluvial,Sugarcane,Drip,27.2,0,57,6.7,8239,2.19,972
2015,Belgaum,Alluvial,Sugarcane,Drip,27.2,0,57.5,6.7,44563,3.78,874
2016,Belgaum,Alluvial,Sugarcane,Drip,27.2,0,57,6.7,96,4.14,592
2017,Belgaum,Alluvial,Sugarcane,Drip,27,0,55,6.7,6949,4.39,864
2018,Belgaum,Alluvial,Sugarcane,Drip,27,0.2227433,56,6.7,44663,4.24,5373
2004,Belgaum,Alluvial,Sugarcane,Drip,27,0.10867099,54,6.7,110,4.28,6589
2005,Belgaum,Alluvial,Sugarcane,Drip,27,10.641038,58,6.7,6824,4.29,5107
2006,Belgaum,Alluvial,Sugarcane,Drip,27,0,58,6.7,43013,4.2,5518
2007,Belgaum,Alluvial,Sugarcane,Drip,27,0,59,6.7,95,4.55,4912
2008,Belgaum,Alluvial,Sugarcane,Drip,27.2,0,50,6.7,6441,2.99,3830
2009,Belgaum,Alluvial,Sugarcane,Drip,27.2,0.4242835,54,6.7,4012,4.02,4
2010,Belgaum,Alluvial,Sugarcane,Drip,27.2,0,53,6.7,4877,4.2,9
2011,Belgaum,Alluvial,Sugarcane,Drip,27.1,5.4466476,52,6.7,4930,4.33,12
2012,Belgaum,Alluvial,Sugarcane,Drip,27.1,0,51,6.7,4954,2.84,2089
2013,Belgaum,Alluvial,Sugarcane,Drip,27.1,0,57,6.7,5019,2.42,2810
2014,Belgaum,Alluvial,Sugarcane,Drip,26.8,0,57,6.7,5127,4.04,841
2015,Belgaum,Alluvial,Sugarcane,Drip,26.8,0,60,6.7,5174,3.95,3550
2016,Belgaum,Alluvial,Sugarcane,Drip,27.1,0,57,6.7,5294,2.96,109
2017,Belgaum,Alluvial,Sugarcane,Drip,27.1,0,57,6.7,5474,4.23,3368
2018,Belgaum,Alluvial,Sugarcane,Drip,26.8,0,54,6.7,5864,3.31,3671
2004,Belgaum,Alluvial,Sugarcane,Drip,26.8,0,54.5,6.7,7028,3.86,2404
2005,Belgaum,Alluvial,Sugarcane,Drip,26.8,0,56.6,6.7,7403,4.17,2805
2006,Belgaum,Alluvial,Sugarcane,Drip,37,0.8448938,55.5,6.7,7501,3.61,2331
2007,Belgaum,Alluvial,Sugarcane,Drip,37,0.0923713,58.5,6.7,7714,1.59,2088
2008,Belgaum,Red,Sugarcane,Drip,37,0,59.5,6.7,7856,2.44,2628
2009,Belgaum,Red,Sugarcane,Basin,38,0,55,6.7,32,3.99,1939
2010,Belgaum,Red,Sugarcane,Basin,38,0,53,6.7,1,3.8,1871
2011,Belgaum,Red,Sugarcane,Basin,38,0,53.5,6.7,30,2.18,1868
2012,Belgaum,Red,Sugarcane,Basin,39,0,52.5,6.7,6,0.78,127919
2013,Belgaum,Red,Sugarcane,Basin,39,0,56,6.7,15,2.13,75340
2014,Belgaum,Red,Sugarcane,Basin,39,0,57,6.7,4,3.62,29170
2015,Belgaum,Red,Sugarcane,Basin,40,0.062207643,57.5,6.7,39,3,1901
2016,Belgaum,Red,Sugarcane,Basin,40,10.36532,57,6.7,6,3.75,972
2017,Belgaum,Red,Sugarcane,Basin,40,17.253717,55,6.7,12,3.35,874
2018,Belgaum,Red,Sugarcane,Basin,41,21.251139,56,6.7,3,3.2,592
2004,Belgaum,Red,Sugarcane,Basin,41,0.80312306,54,6.7,17,1.41,864
2005,Belgaum,Red,Sugarcane,Basin,41,0,58,6.7,3,3.08,5373
2006,Belgaum,Red,Sugarcane,Basin,42,0.9095284,58,6.7,9,3.31,6589
2007,Belgaum,Red,Sugarcane,Basin,42,12.734483,59,6.7,21,2.89,5107
2008,Belgaum,Red,Sugarcane,Basin,27,20.419945,50,6.7,11,3.21,5518
2009,Belgaum,Red,Sugarcane,Basin,27,10.704669,54,6.7,4,3.12,4912
2010,Belgaum,Red,Sugarcane,Basin,27,1.606576,53,6.7,15,3.23,3830
2011,Belgaum,Red,Sugarcane,Basin,27,0,52,6.7,8,3.71,4
2012,Belgaum,Red,Sugarcane,Basin,27,0,51,6.7,29,3.83,9
2013,Belgaum,Red,Sugarcane,Basin,27,0,57,6.7,1,3.74,12
2014,Belgaum,Red,Sugarcane,Basin,27.2,0,57,6.7,13736,2.28,2089
2015,Belgaum,Red,Sugarcane,Basin,27.2,0,60,6.7,14003,2.11,2810
2016,Belgaum,Red,Sugarcane,Basin,27.2,0,57,6.7,14179,1.2,841
2017,Belgaum,Red,Sugarcane,Basin,27,0.3873502,57,6.7,14319,1.04,3550
2018,Belgaum,Red,Sugarcane,Basin,27,0.4796765,54,6.7,14464,1.8,109
2004,Belgaum,Red,Sugarcane,Basin,27,0,54.5,6.7,14876,1.19,3368
2005,Belgaum,Red,Sugarcane,Basin,27,0,56.6,6.7,14976,2.1,3671
2006,Belgaum,Red,Sugarcane,Basin,27,0,55.5,6.7,15009,2.9,2404
2007,Belgaum,Red,Sugarcane,Basin,27,0,58.5,6.7,15114,2.01,2805
2008,Belgaum,Red,Sugarcane,Basin,27.2,0,59.5,6.7,16224,3.27,2331
2009,Belgaum,Red,Sugarcane,Basin,27.2,0,55,6.7,17095,2.78,2088
2010,Belgaum,Red,Sugarcane,Basin,27.2,0,53,6.7,17512,1.74,2628
2011,Belgaum,Red,Sugarcane,Basin,27.1,0,53.5,6.7,17587,3.55,1939
2012,Belgaum,Red,Sugarcane,Basin,27.1,0,52.5,6.7,17771,3.5,1871
2013,Belgaum,Red,Sugarcane,Basin,27.1,0,56,6.7,17825,1.55,1868
2014,Belgaum,Sandy,Sugarcane,Basin,26.8,0,57,6.7,3147,3.77,127919
2015,Belgaum,Sandy,Sugarcane,Basin,26.8,0,57.5,6.7,2578,3.69,75340
2016,Belgaum,Sandy,Sugarcane,Basin,26.8,0,57,6.7,1591,3.06,29170
2017,Belgaum,Sandy,Sugarcane,Basin,37,0,55,6.7,1298,3.22,1901
2018,Belgaum,Sandy,Sugarcane,Basin,37,0,56,6.7,4,3.44,972
2004,Belgaum,Sandy,Sugarcane,Basin,37,0,54,6.7,1122,3.86,874
2005,Belgaum,Sandy,Sugarcane,Basin,38,0,58,6.7,917,3.44,592
2006,Belgaum,Sandy,Sugarcane,Basin,38,0,58,6.7,819,3.77,864
2007,Belgaum,Sandy,Sugarcane,Spray,38,0,59,6.7,619,3.32,5373
2008,Belgaum,Sandy,Sugarcane,Spray,39,0,50,6.7,391,0.9,6589
2009,Belgaum,Sandy,Sugarcane,Spray,39,0,54,6.7,211,1.54,5107
2010,Belgaum,Sandy,Sugarcane,Spray,39,0,53,6.7,153,3.8,5518
2011,Belgaum,Sandy,Sugarcane,Spray,40,0,52,6.7,111,2.25,4912
2012,Belgaum,Sandy,Sugarcane,Spray,40,0,51,6.7,76,3.11,3830
2013,Belgaum,Sandy,Sugarcane,Spray,40,0,57,6.7,53,2.27,313547
2014,Belgaum,Sandy,Sugarcane,Spray,41,0,57,6.7,2688,3.46,2783
2015,Belgaum,Sandy,Sugarcane,Spray,41,0.6978022,60,6.7,2311,2.07,1533
2016,Belgaum,Sandy,Sugarcane,Spray,41,0,57,6.7,2188,4.16,1647
2017,Belgaum,Sandy,Sugarcane,Spray,42,0,57,6.7,1998,4.08,975
2018,Belgaum,Sandy,Sugarcane,Spray,42,0,54,6.7,2006,4.63,2
2004,Belgaum,Sandy,Sugarcane,Spray,42,0.56248915,54.5,6.7,2034,2.84,836
2005,Belgaum,Sandy,Sugarcane,Spray,43,0,56.6,6.7,2035,4.2,806
2006,Belgaum,Sandy,Sugarcane,Spray,43,0.08583332,55.5,6.7,2074,4.3,880
2007,Belgaum,Sandy,Sugarcane,Spray,27,2.6441002,58.5,6.7,2127,4.3,770
2008,Belgaum,Sandy,Sugarcane,Spray,27,0,59.5,6.7,2090,3.99,395
2009,Belgaum,Sandy,Sugarcane,Spray,27,4.4634743,55,6.7,2059,2.25,187
2010,Belgaum,Sandy,Sugarcane,Spray,27,0,53,6.7,2050,1.93,187
2011,Belgaum,Sandy,Sugarcane,Spray,27,0,53.5,6.7,1865,4.35,121
2012,Belgaum,Sandy,Sugarcane,Spray,27,0,52.5,6.7,1841,4.44,103
2013,Belgaum,Sandy,Sugarcane,Spray,27.2,0,56,6.7,1799,3.83,71
2014,Belgaum,Sandy,Sugarcane,Spray,27.2,0,57,6.7,1468,4.4,3961
2015,Belgaum,Sandy,Sugarcane,Spray,27.2,0,57.5,6.7,568,3.38,4247
2016,Belgaum,Sandy,Sugarcane,Spray,27,0,57,6.7,407,3.25,3290
2017,Belgaum,Sandy,Sugarcane,Spray,27,0,55,6.7,177,0.98,3138
2018,Belgaum,Sandy,Sugarcane,Spray,27,0,56,6.7,51,1.94,3423
2004,Belgaum,Sandy,Sugarcane,Spray,27,0.04799687,54,6.7,173,2.32,3899
2005,Belgaum,Sandy,Sugarcane,Spray,27,0.22294682,58,6.7,201,4.53,4015
2006,Belgaum,Sandy,Sugarcane,Spray,27,0.371875,58,6.7,206,4.64,4279
2007,Belgaum,Sandy,Sugarcane,Spray,27.2,0,59,6.7,243,4.33,4167
2008,Belgaum,Sandy,Sugarcane,Spray,27.2,0,50,6.7,123,4.48,4479
2009,Belgaum,Sandy,Sugarcane,Spray,27.2,0,54,6.7,82,1.44,3699
2010,Belgaum,Sandy,Sugarcane,Spray,27.1,0,53,6.7,74,0.67,4904
2011,Belgaum,Sandy,Sugarcane,Spray,27.1,6.84E-10,52,6.7,18,3.04,2821
2012,Belgaum,Sandy,Sugarcane,Spray,27.1,0,51,6.7,37,2.69,3472
2013,Belgaum,Sandy,Sugarcane,Spray,26.8,0,57,6.7,35,3.82,3647
2014,Belgaum,Sandy,Sugarcane,Spray,26.8,0,57,6.7,5974,4.09,393
2015,Belgaum,Sandy,Sugarcane,Spray,26.8,0,60,6.7,6631,4.09,167
2016,Belgaum,Sandy,Sugarcane,Spray,37,0,57,6.7,6705,4.04,71
2017,Belgaum,Sandy,Sugarcane,Spray,37,0,57,6.7,5876,4.57,52
2018,Belgaum,Heavy cotton,Sugarcane,Spray,37,0,54,4.5,326,4.94,313547
2004,Belgaum,Heavy cotton,Sugarcane,Spray,38,0,54.5,4.5,6470,4.94,2783
2005,Belgaum,Heavy cotton,Sugarcane,Spray,38,0,56.6,4.5,6709,5.03,1533
2006,Belgaum,Heavy cotton,Sugarcane,Drip,38,0,55.5,4.5,6186,4.43,1647
2007,Belgaum,Heavy cotton,Sugarcane,Drip,39,0,58.5,4.5,6503,2.65,975
2008,Belgaum,Heavy cotton,Sugarcane,Drip,39,0,59.5,4.5,5220,3.45,2
2009,Belgaum,Heavy cotton,Sugarcane,Drip,39,0,55,4.5,4677,4.73,836
2010,Belgaum,Heavy cotton,Sugarcane,Drip,40,0,53,4.5,4803,2.19,806
2011,Belgaum,Heavy cotton,Sugarcane,Drip,40,0,53.5,4.5,3739,5.14,880
2012,Belgaum,Heavy cotton,Sugarcane,Drip,40,0,52.5,4.5,3529,5.21,770
2013,Belgaum,Heavy cotton,Sugarcane,Drip,41,0,56,4.5,3649,3.85,395
2014,Belgaum,Heavy cotton,Sugarcane,Drip,41,0,59.5,4.5,1374,2.33,187
2015,Belgaum,Heavy cotton,Sugarcane,Drip,41,0,55,4.5,933,3.92,187
2016,Belgaum,Heavy cotton,Sugarcane,Drip,42,0,53,4.5,345,4.38,121
2017,Belgaum,Heavy cotton,Sugarcane,Drip,42,0,53.5,4.5,29,3.82,103
